SuburbClass,Rooms,Bathroom,Distance,Latitude,Longitude,BuildingArea,Landsize,HouseAgeType_historic,HouseAgeType_modern
1,3,2.0,7.3,-37.85678,145.05555,150.0,303.0,1,0
3,3,1.0,6.7,-37.74482,144.97499,143.0,579.0,1,0
3,3,1.0,17.4,-37.64343,144.91193,129.0,501.0,0,1
1,2,1.0,2.5,-37.8274,144.9967,80.0,131.0,1,0
3,4,2.0,9.4,-37.7372,144.9022,157.0,521.0,1,0
1,3,2.0,6.9,-37.7699,144.9149,160.0,394.0,1,0
1,4,2.0,5.5,-37.7762,145.0027,140.0,489.0,1,0
3,4,2.0,14.7,-37.89337,144.64003,170.0,533.0,0,1
3,3,1.0,16.2,-37.71665,145.11682,108.0,396.0,1,0
1,3,1.0,6.3,-37.8542,145.0149,106.0,212.0,1,0
1,2,1.0,6.5,-37.7606,144.9995,96.0,317.0,1,0
1,3,1.0,10.3,-37.7618,145.0649,136.0,872.0,1,0
1,2,1.0,3.4,-37.7918,144.997,96.0,239.0,1,0
3,2,1.0,14.7,-37.9112,145.0873,89.0,806.0,0,1
3,3,2.0,10.8,-37.7865,144.8605,145.0,216.0,0,1
1,3,2.0,4.6,-37.8169,145.02100000000004,171.0,249.0,1,0
3,3,2.0,13.0,-37.7073,144.9277,129.0,212.0,0,1
1,3,2.0,7.7,-37.8843,144.9917,122.0,75.0,0,1
1,3,1.0,10.7,-37.9177,145.0143,182.0,613.0,1,0
1,3,1.0,3.2,-37.7811,144.9715,164.0,499.0,1,0
1,3,2.0,8.0,-37.7585,144.9317,147.0,684.0,1,0
1,3,2.0,2.6,-37.8183,145.0079,174.0,133.0,0,1
3,3,3.0,13.5,-37.7285,144.8694,192.0,555.0,0,1
1,2,1.0,3.3,-37.8436,144.9925,84.0,176.0,1,0
3,6,2.0,10.5,-37.77049,144.83167,113.0,588.0,1,0
3,3,1.0,18.4,-37.8835,144.68447,129.0,600.0,0,1
1,4,2.0,13.0,-37.9002,145.0768,185.0,547.0,1,0
1,4,2.0,11.4,-37.8916,145.0543,221.0,595.0,1,0
1,4,3.0,5.6,-37.8007,145.0374,199.0,277.0,0,1
3,2,1.0,11.2,-37.7186,145.0166,91.0,126.0,0,1
1,3,2.0,13.0,-37.8966,145.0863,118.0,206.0,0,1
1,4,2.0,3.8,-37.8349,144.9266,181.0,611.0,1,0
1,3,2.0,7.5,-37.75126,144.89558,149.0,276.0,1,0
1,2,1.0,6.1,-37.8636,144.9749,98.0,455.0,1,0
1,3,1.0,10.2,-37.8696,145.0866,93.0,407.0,1,0
3,4,1.0,7.8,-37.7432,144.9481,189.0,856.0,0,1
3,3,3.0,13.5,-37.7967,144.8083,178.0,344.0,0,1
1,3,2.0,5.9,-37.7821,144.9055,139.0,495.0,1,0
3,2,2.0,16.1,-37.70267,145.09526,107.0,208.0,0,1
1,3,2.0,2.4,-37.82921,145.00826,164.0,93.0,0,1
1,5,2.0,11.2,-37.9264,145.0044,202.0,655.0,1,0
1,2,1.0,7.8,-37.8479,145.0958,77.0,896.0,1,0
1,3,2.0,12.4,-37.76311,145.10494,135.0,779.0,0,1
3,3,1.0,35.2,-38.03517,145.33886,101.0,792.0,0,1
1,4,2.0,11.4,-37.8928,145.0531,193.0,615.0,1,0
1,4,2.0,6.9,-37.7627,144.9278,164.0,441.0,1,0
3,3,1.0,8.4,-37.74528,145.01987,93.0,693.0,1,0
1,4,3.0,13.0,-37.9252,145.0494,205.0,271.0,0,1
3,2,1.0,8.8,-37.7373,145.0237,97.0,250.0,0,1
3,2,1.0,8.2,-37.8009,144.8653,101.0,462.0,1,0
3,4,2.0,14.7,-37.87325,145.23244,203.0,652.0,0,1
1,2,1.0,2.4,-37.82132,145.00973,86.0,135.0,1,0
1,3,1.0,5.5,-37.7825,145.0104,108.0,184.0,0,1
1,3,2.0,2.6,-37.8212,144.9985,111.0,192.0,1,0
3,2,2.0,9.2,-37.7801,144.869,112.0,145.0,0,1
1,3,3.0,8.0,-37.8609,144.8947,286.0,515.0,0,1
1,3,1.0,18.8,-37.92769000000001,145.16792,126.0,739.0,0,1
1,2,1.0,3.5,-37.7819,144.9824,92.0,136.0,1,0
1,2,1.0,6.5,-37.7631,145.0091,110.0,372.0,1,0
3,2,1.0,11.2,-37.7064,145.0264,67.0,102.0,0,1
1,3,1.0,8.0,-37.7479,144.8931,106.0,549.0,1,0
3,2,2.0,2.0,-37.79531,144.9863,162.0,108.0,0,1
1,3,2.0,13.9,-37.912,145.0752,168.0,629.0,1,0
3,2,1.0,6.4,-37.7988,144.9045,70.0,130.0,1,0
3,3,1.0,20.0,-37.97759,145.06482,157.9352,331.0,0,1
3,2,1.0,13.5,-37.7847,144.8146,80.0,235.0,0,1
1,5,2.0,11.2,-37.8354,145.1001,286.0,641.0,0,1
3,3,1.0,8.2,-37.796,144.8728,96.0,372.0,1,0
3,3,1.0,11.2,-37.736,144.8839,125.0,643.0,1,0
3,5,2.0,14.0,-37.7323,144.77861,171.0,545.0,0,1
3,2,1.0,2.0,-37.79812,144.98873,78.0,139.0,1,0
1,3,2.0,13.8,-37.767,145.1097,123.0,875.0,0,1
1,3,1.0,3.4,-37.7933,144.9938,170.0,276.0,1,0
1,4,3.0,8.5,-37.8891,145.0102,270.0,420.0,0,1
3,4,2.0,18.0,-37.71071,144.74962,193.0,724.0,0,1
3,5,2.0,11.5,-37.7207,144.9263,223.0,783.0,1,0
1,3,2.0,2.1,-37.80475,144.98228,163.0,203.0,1,0
3,4,2.0,22.2,-37.97824,145.12949,237.0,840.0,0,1
3,3,1.0,12.1,-37.70636,145.05462,142.0,540.0,0,1
3,2,1.0,11.2,-37.71,145.0082,92.0,229.0,0,1
3,2,1.0,17.2,-37.80574,145.18832,90.0,300.0,0,1
3,3,1.0,10.5,-37.80046,144.82676,105.0,613.0,0,1
1,3,1.0,9.2,-37.8538,145.0842,143.0,685.0,1,0
1,2,1.0,6.1,-37.8654,144.9809,83.0,201.0,1,0
1,2,1.0,5.2,-37.7601,144.9581,85.0,100.0,0,1
1,2,1.0,4.0,-37.77221,144.97537,76.0,154.0,1,0
1,3,1.0,3.8,-37.8348,144.9443,100.0,184.0,1,0
3,3,1.0,10.5,-37.7363,145.0506,90.0,420.0,1,0
1,3,2.0,13.9,-37.9239,145.0781,145.0,295.0,0,1
1,3,1.0,7.0,-37.75506,145.01841000000005,133.0,695.0,1,0
3,4,2.0,14.0,-37.75405,144.82013999999995,134.0,447.0,0,1
1,4,1.0,8.0,-37.8621,144.8999,257.0,765.0,1,0
3,3,2.0,6.4,-37.81196,144.88208999999995,122.0,275.0,1,0
1,2,1.0,11.4,-37.8978,145.062,80.0,174.0,0,1
1,4,2.0,4.5,-37.7749,144.9762,145.0,822.0,1,0
1,3,1.0,8.5,-37.8831,145.0153,152.0,418.0,1,0
3,3,1.0,9.2,-37.7297,144.9645,120.0,178.0,0,1
3,2,1.0,13.1,-37.71532,144.96508,102.0,779.0,1,0
3,3,3.0,9.9,-37.7212,144.9326,107.0,205.0,1,0
1,3,1.0,5.2,-37.7674,144.966,112.0,282.0,1,0
3,2,1.0,9.2,-37.7297,144.9654,107.0,833.0,1,0
1,3,1.0,1.6,-37.79667,144.97204,128.0,110.0,1,0
1,3,2.0,8.5,-37.8922,145.0112,123.0,319.0,0,1
3,3,2.0,23.2,-37.82273,145.27323,115.0,586.0,0,1
1,3,2.0,7.2,-37.87818,144.98532,185.0,188.0,0,1
1,2,1.0,3.5,-37.83446,144.94021,75.0,101.0,1,0
3,4,2.0,13.0,-37.7006,144.9299,150.0,252.0,0,1
1,3,1.0,5.2,-37.7597,144.9545,130.0,210.0,1,0
3,3,1.0,14.8,-37.77224,144.77381,118.0,562.0,1,0
3,3,1.0,10.8,-37.7889,144.8465,138.0,158.0,0,1
3,2,1.0,6.4,-37.7959,144.8901,108.0,258.0,1,0
1,3,1.0,11.8,-37.9047,145.0274,140.0,578.0,1,0
3,3,1.0,11.4,-37.7345,145.0753,125.0,692.0,1,0
3,4,1.0,7.8,-37.8105,144.8803,145.0,318.0,1,0
3,5,2.0,17.2,-37.83691,145.21268999999995,177.0,891.0,0,1
3,3,1.0,7.0,-37.8227,144.8827,119.0,340.0,1,0
1,3,2.0,5.6,-37.796,145.0324,97.0,848.0,0,1
1,4,1.0,5.2,-37.7621,144.9506,127.0,363.0,1,0
1,3,2.0,5.9,-37.7766,144.9277,144.0,200.0,0,1
3,2,1.0,13.5,-37.7216,144.871,90.0,110.0,0,1
3,2,1.0,13.0,-37.7082,144.9178,114.0,164.0,0,1
1,3,2.0,13.4,-37.8429,145.14895,150.0,887.0,0,1
3,2,1.0,9.1,-37.8337,144.8739,62.0,78.0,1,0
3,3,1.0,11.8,-37.7674,145.0988,175.0,602.0,0,1
1,5,3.0,7.7,-37.84753,145.07198,203.0,844.0,1,0
1,3,1.0,3.0,-37.85356,144.96415,128.0,207.0,1,0
1,3,1.0,5.3,-37.81767,145.04041,110.0,290.0,1,0
1,5,2.0,7.5,-37.7923,145.0528,253.0,711.0,1,0
3,3,1.0,14.9,-37.7135,145.0783,104.0,591.0,1,0
3,2,1.0,10.8,-37.7814,144.847,77.0,749.0,1,0
1,4,2.0,9.2,-37.7839,145.0954,198.0,701.0,1,0
3,3,2.0,15.5,-37.71254,144.80836000000005,138.0,677.0,0,1
3,4,2.0,20.6,-37.58905,144.93658,177.0,630.0,0,1
3,3,2.0,10.5,-37.77976,144.81559,127.0,247.0,0,1
3,4,2.0,14.7,-37.87215,144.65608,163.0,720.0,0,1
1,3,2.0,12.3,-37.89829,145.08141,127.0,311.0,0,1
3,4,2.0,7.0,-37.8108,144.888,175.0,297.0,1,0
3,3,2.0,21.1,-37.75079,145.20617,135.0,830.0,0,1
1,2,1.0,9.3,-37.8958,145.0215,99.0,284.0,1,0
1,4,2.0,11.2,-37.8325,145.1114,230.0,715.0,1,0
3,4,1.0,14.0,-37.6876,144.91167,181.0,692.0,1,0
1,3,2.0,2.1,-37.8333,144.9576,163.0,141.0,1,0
1,3,2.0,5.9,-37.7727,144.9055,168.0,416.0,1,0
1,3,2.0,5.2,-37.7581,144.9514,140.0,186.0,0,1
3,3,1.0,6.4,-37.79644,144.86388,109.0,422.0,1,0
3,3,2.0,12.8,-37.749,144.8599,154.0,224.0,0,1
3,2,1.0,6.4,-37.7988,144.90200000000004,103.0,184.0,1,0
3,3,2.0,11.8,-37.7813,145.102,226.0,632.0,0,1
3,2,1.0,14.5,-37.70657,145.07878,79.0,210.0,0,1
3,4,2.0,14.7,-37.89327,144.64789,172.0,662.0,0,1
1,5,2.0,8.0,-37.7459,144.9159,196.0,697.0,1,0
3,4,2.0,20.5,-37.63534,145.09081,187.0,444.0,0,1
3,3,2.0,24.8,-37.89555,145.27625,145.0,626.0,0,1
1,3,2.0,12.1,-37.9043,145.0622,172.0,302.0,0,1
3,2,1.0,6.4,-37.7961,144.89,99.5,267.0,1,0
1,4,2.0,5.5,-37.7707,144.9924,186.0,573.0,1,0
3,2,1.0,7.7,-37.8263,144.8775,104.0,502.0,1,0
3,4,2.0,21.3,-37.82734,145.24487,180.0,801.0,1,0
3,4,2.0,10.8,-37.7775,144.855,160.0,288.0,0,1
3,3,1.0,11.7,-37.74316,144.87894,138.0,575.0,0,1
3,3,2.0,13.0,-37.7112,144.9142,130.0,136.0,0,1
1,3,1.0,2.1,-37.8365,144.9631,117.0,181.0,1,0
3,2,1.0,10.9,-37.8241,144.8419,156.0,780.0,1,0
3,3,2.0,20.6,-37.6038,144.9226,185.0,654.0,0,1
3,3,1.0,10.5,-37.7416,145.0481,101.0,748.0,1,0
3,2,1.0,13.8,-37.871,144.8185,57.0,115.0,0,1
1,3,1.0,14.0,-37.8946,145.0944,104.0,160.0,0,1
3,3,2.0,13.5,-37.7891,144.8152,131.0,240.0,0,1
1,3,2.0,8.0,-37.8652,144.9019,252.0,332.0,0,1
3,3,1.0,12.0,-37.71477,144.98235,102.0,494.0,1,0
1,3,1.0,12.2,-37.858,145.1038,120.0,760.0,1,0
1,4,1.0,6.3,-37.8613,145.0264,163.0,495.0,1,0
3,3,2.0,17.9,-37.66916,145.06912,129.0,602.0,0,1
3,3,2.0,12.0,-37.72747,145.00035,135.0,488.0,1,0
1,3,2.0,2.1,-37.8383,144.9632,153.0,151.0,1,0
3,3,2.0,9.2,-37.7305,144.9605,129.0,556.0,1,0
3,5,2.0,12.0,-37.72556,144.99021000000005,251.0,499.0,0,1
1,2,1.0,11.4,-37.9332,145.03794,62.0,1.0,0,1
3,3,1.0,38.0,-38.15517,145.12705,102.0,593.0,1,0
1,3,1.0,5.5,-37.7717,144.995,108.0,191.0,1,0
1,3,3.0,9.0,-37.827,145.0737,207.0,352.0,0,1
1,2,1.0,7.2,-37.87944,144.99375,86.0,702.0,1,0
3,2,1.0,27.0,-38.04602,145.1191,104.0,278.0,0,1
1,3,2.0,8.0,-37.7499,144.8927,224.0,291.0,0,1
1,6,2.0,5.5,-37.7813,145.0065,257.0,772.0,0,1
3,4,2.0,29.8,-37.69392,144.57468,149.0,587.0,0,1
1,2,1.0,13.1,-37.8271,145.1299,81.0,140.0,0,1
3,2,1.0,13.8,-37.7388,145.08100000000005,100.0,177.0,0,1
3,4,1.0,9.2,-37.7817,144.868,80.0,595.0,1,0
3,3,1.0,18.4,-37.86658,144.71221,142.0,663.0,0,1
3,3,2.0,19.9,-37.79638,145.24268,162.0,651.0,0,1
3,2,1.0,5.9,-37.7715,144.9426,116.0,554.0,1,0
3,4,1.0,14.5,-37.69778,145.08516,145.0,541.0,1,0
1,2,1.0,3.0,-37.84469,144.95578,58.0,324.0,1,0
1,2,1.0,7.3,-37.85563,145.04369,93.0,730.0,1,0
1,3,2.0,7.8,-37.8349,145.0758,213.0,584.0,1,0
1,5,2.0,11.4,-37.92211,145.0466,188.0,591.0,1,0
1,3,2.0,13.9,-37.7776,145.1267,109.0,203.0,0,1
3,4,2.0,25.9,-37.606,145.08785,220.0,475.0,0,1
1,2,1.0,8.0,-37.7553,144.9302,89.0,752.0,0,1
3,3,2.0,7.0,-37.811,144.8889,170.0,152.0,0,1
1,3,1.0,13.9,-37.9241,145.0763,96.0,587.0,1,0
1,4,2.0,7.9,-37.7771,145.0448,233.0,631.0,1,0
1,3,2.0,11.0,-37.8673,145.0688,220.0,599.0,1,0
3,3,1.0,7.8,-37.7379,144.9623,127.0,735.0,1,0
3,4,3.0,10.5,-37.7524,144.8714,281.0,761.0,0,1
3,4,2.0,11.2,-37.7074,145.0276,142.0,696.0,0,1
1,3,1.0,13.0,-37.9315,145.0445,125.0,694.0,1,0
1,3,2.0,2.5,-37.8056,144.993,110.0,113.0,1,0
3,2,1.0,11.2,-37.7091,145.0259,67.0,101.0,0,1
3,3,1.0,12.0,-37.70964,145.0171,115.0,743.0,0,1
3,3,1.0,15.5,-37.71575,144.80598,100.0,650.0,0,1
3,2,1.0,8.8,-37.7423,145.0105,100.0,266.0,1,0
1,3,2.0,8.0,-37.7542,144.9117,168.0,400.0,1,0
3,3,1.0,6.4,-37.7959,144.8863,93.0,164.0,1,0
1,4,2.0,7.7,-37.882,144.993,173.0,223.0,1,0
3,4,2.0,12.8,-37.7482,144.877,188.0,540.0,0,1
3,3,2.0,7.0,-37.8128,144.8695,132.0,462.0,1,0
1,3,1.0,13.9,-37.9307,145.0531,146.0,676.0,0,1
3,4,2.0,13.6,-37.7062,144.8978,251.0,719.0,0,1
1,3,1.0,11.8,-37.906,145.04,91.0,265.0,0,1
1,3,2.0,6.3,-37.8545,145.0145,121.0,405.0,1,0
1,3,2.0,3.8,-37.8341,144.9458,241.0,214.0,0,1
1,4,2.0,9.2,-37.8513,145.0601,183.0,739.0,0,1
3,4,2.0,15.5,-37.91917,145.08807,243.0,558.0,0,1
3,4,2.0,13.5,-37.7912,144.7979,184.0,572.0,0,1
1,3,1.0,3.0,-37.84587,144.94828,109.0,149.0,1,0
1,3,2.0,2.6,-37.8213,144.9948,204.0,230.0,0,1
1,4,2.0,9.7,-37.8056,145.071,207.0,685.0,1,0
3,3,1.0,11.2,-37.70325,144.94756999999996,100.0,325.0,1,0
3,4,2.0,13.5,-37.7914,144.7918,178.0,651.0,0,1
1,4,2.0,13.9,-37.7888,145.138,160.0,182.0,0,1
1,4,2.0,13.8,-37.7764,145.1216,150.0,650.0,0,1
3,4,1.0,8.8,-37.7361,145.0093,184.0,396.0,1,0
1,3,1.0,2.5,-37.8298,144.9923,147.0,117.0,1,0
1,3,1.0,6.9,-37.7585,144.928,102.0,443.0,1,0
1,4,2.0,8.4,-37.88376,145.04476,155.0,664.0,1,0
1,3,1.0,4.6,-37.8162,145.0206,134.0,269.0,1,0
1,3,3.0,9.1,-37.762,144.8916,240.0,240.0,0,1
3,2,1.0,14.9,-37.7112,145.0861,98.0,762.0,0,1
1,3,2.0,3.5,-37.83165,144.94411000000005,146.0,104.0,0,1
1,4,1.0,2.6,-37.8201,144.9898,124.0,254.0,1,0
3,4,2.0,16.3,-37.66276,145.03073999999995,110.0,541.0,0,1
1,4,1.0,4.5,-37.7671,144.9762,159.0,449.0,1,0
3,3,1.0,11.8,-37.7711,145.0928,96.0,604.0,1,0
1,5,2.0,12.3,-37.90403,145.08118000000005,157.0,548.0,1,0
1,4,3.0,7.5,-37.8348,145.0503,241.0,324.0,0,1
3,3,1.0,13.5,-37.7891,144.82299999999995,131.0,603.0,1,0
1,2,1.0,7.8,-37.86068,145.01121,88.0,816.0,0,1
1,4,1.0,7.9,-37.7707,145.0467,181.0,605.0,1,0
1,3,2.0,3.5,-37.7813,144.9834,110.0,104.0,1,0
3,4,2.0,16.1,-37.70859,145.10464,169.0,626.0,1,0
1,3,2.0,21.5,-37.99464,145.08099,124.0,298.0,0,1
3,3,1.0,11.2,-37.71425,144.95013,122.0,626.0,1,0
3,3,2.0,13.5,-37.7218,144.8837,134.0,239.0,0,1
1,3,1.0,13.0,-37.9022,145.0811,97.0,562.0,1,0
3,3,1.0,41.0,-38.16404,145.18781,102.0,230.0,0,1
3,3,1.0,8.8,-37.7318,145.0192,180.0,563.0,1,0
1,4,2.0,11.4,-37.91741,145.02873,220.0,557.0,1,0
3,2,1.0,8.8,-37.7384,145.0058,102.0,356.0,1,0
3,4,2.0,9.5,-37.76421,144.85594,163.0,581.0,0,1
3,3,1.0,22.7,-37.962,145.18035,142.0,671.0,1,0
1,3,1.0,4.6,-37.8328,145.0065,135.0,889.0,1,0
3,3,1.0,14.0,-37.66781,144.93809,97.0,627.0,1,0
1,2,1.0,12.4,-37.75671,145.11401,115.0,217.0,0,1
3,3,1.0,14.5,-37.7259,144.8579,141.0,695.0,0,1
3,4,2.0,20.6,-37.63499,144.93409,202.0,574.0,0,1
1,3,1.0,7.8,-37.8448,145.071,102.0,405.0,1,0
1,2,1.0,5.5,-37.7659,144.9903,85.0,181.0,1,0
1,2,1.0,11.4,-37.8864,145.0561,110.0,264.0,1,0
1,3,2.0,6.2,-37.76086,144.90497,203.0,596.0,1,0
1,2,1.0,6.1,-37.8661,144.9802,74.0,135.0,1,0
3,4,2.0,20.5,-37.61957,145.0948,222.0,505.0,0,1
1,3,2.0,11.8,-37.9062,145.02700000000004,127.0,238.0,0,1
1,3,1.0,11.8,-37.9036,145.0521,156.0,551.0,1,0
3,3,1.0,9.2,-37.7307,144.9826,138.0,104.0,0,1
3,3,1.0,13.0,-37.7002,144.9408,142.0,650.0,1,0
1,4,2.0,9.2,-37.8561,145.0934,155.0,775.0,1,0
3,3,1.0,7.0,-37.8145,144.8804,100.0,208.0,0,1
1,4,1.0,14.0,-37.9087,145.0886,183.0,604.0,0,1
3,3,1.0,7.0,-37.8172,144.8924,119.0,463.0,1,0
3,4,2.0,8.2,-37.7903,144.8639,179.0,497.0,0,1
1,2,1.0,2.4,-37.82324000000001,145.01331000000005,72.0,110.0,1,0
3,2,1.0,9.9,-37.7269,144.9274,94.0,113.0,0,1
1,5,4.0,5.4,-37.81143,145.03723,285.0,769.0,1,0
3,3,2.0,8.9,-37.74897,145.07023999999996,135.0,161.0,0,1
3,2,1.0,8.4,-37.8469,144.8766,109.0,255.0,1,0
1,3,1.0,16.7,-37.86941,145.17108000000005,102.0,782.0,1,0
3,2,1.0,20.6,-37.57467000000001,144.92229,114.0,38.0,0,1
3,3,2.0,12.4,-37.7194,144.9678,115.0,603.0,1,0
1,4,3.0,8.0,-37.7527,144.8957,217.0,256.0,0,1
1,4,2.0,4.5,-37.7735,144.9833,191.0,470.0,1,0
3,4,2.0,18.4,-37.84958,144.67154,150.0,603.0,0,1
3,4,2.0,6.4,-37.7943,144.8875,130.0,319.0,1,0
3,2,2.0,6.7,-37.74914,144.96826,100.0,134.0,0,1
1,2,1.0,6.2,-37.76856,144.90577,110.0,251.0,0,1
1,2,2.0,7.7,-37.8818,144.9918,110.0,799.0,0,1
3,3,1.0,12.4,-37.6973,144.96200000000005,114.0,540.0,1,0
3,3,1.0,16.2,-37.72266,145.12171999999995,102.0,204.0,0,1
1,2,1.0,8.0,-37.7454,144.928,80.0,201.0,0,1
3,3,2.0,8.4,-37.835,144.8814,168.0,360.0,0,1
3,2,2.0,7.8,-37.8058,144.8846,130.0,84.0,1,0
1,2,1.0,3.3,-37.8424,144.9562,83.0,141.0,1,0
1,3,2.0,12.2,-37.8655,145.1096,134.0,256.0,0,1
1,4,2.0,11.4,-37.8934,145.0633,204.0,561.0,1,0
3,3,1.0,13.3,-37.7682,144.8335,90.0,251.0,1,0
3,3,2.0,19.9,-37.8101,145.21697,126.0,605.0,0,1
1,3,2.0,8.0,-37.7403,144.8989,129.0,160.0,0,1
3,3,2.0,7.0,-37.8212,144.8937,135.0,354.0,1,0
3,4,3.0,5.9,-37.7538,144.944,150.0,499.0,1,0
3,3,1.0,6.4,-37.78639,144.88214,109.0,653.0,1,0
3,3,2.0,6.4,-37.7958,144.9024,156.0,497.0,1,0
3,3,2.0,16.7,-37.91712,145.13625,103.0,318.0,0,1
3,2,1.0,10.4,-37.7361,144.88306,83.0,352.0,1,0
3,3,2.0,14.9,-37.7153,145.0854,163.0,280.0,0,1
1,3,1.0,4.5,-37.7723,144.9761,118.0,104.0,0,1
3,2,1.0,8.7,-37.7736,144.8798,71.0,53.0,0,1
1,2,1.0,8.9,-37.76689,145.05206,93.0,112.0,1,0
1,3,2.0,7.2,-37.88319,145.01142,180.0,346.0,1,0
1,4,3.0,15.5,-37.76797,145.13799,215.0,896.0,0,1
3,3,2.0,6.7,-37.75107,144.95112,169.0,737.0,1,0
3,2,2.0,11.2,-37.7343,144.8783,104.0,268.0,1,0
1,2,1.0,2.5,-37.8011,145.0004,73.0,150.0,0,1
1,2,1.0,7.2,-37.88349,144.98699,76.0,887.0,0,1
3,3,2.0,12.8,-37.7325,144.8621,201.0,331.0,0,1
1,3,2.0,7.5,-37.8451,145.0525,181.0,289.0,0,1
3,3,2.0,6.4,-37.78559,144.86483,134.6,186.0,0,1
1,3,1.0,5.5,-37.7759,144.9909,125.0,215.0,1,0
3,5,2.0,4.2,-37.7893,144.933,270.0,566.0,1,0
3,3,1.0,7.8,-37.7561,144.9716,124.0,378.0,1,0
3,3,2.0,20.6,-37.56883,144.90887,161.0,350.0,0,1
1,4,2.0,11.8,-37.8993,145.0447,153.0,862.0,0,1
3,2,1.0,6.4,-37.7909,144.8884,92.0,657.0,1,0
1,2,2.0,9.3,-37.8887,145.0207,85.0,255.0,1,0
1,3,1.0,3.6,-37.78992,144.99845,85.0,192.0,1,0
3,3,2.0,14.7,-37.85695,145.15143999999995,140.0,668.0,0,1
1,3,1.0,13.0,-37.9267,145.043,138.0,758.0,1,0
1,2,1.0,2.6,-37.7931,144.9565,102.0,70.0,1,0
1,4,2.0,21.5,-38.00205,145.07853,213.0,220.0,0,1
1,3,1.0,11.2,-37.9038,145.0001,156.0,366.0,1,0
3,4,2.0,14.7,-37.86887,145.22116,191.0,717.0,0,1
1,3,2.0,11.8,-37.9034,145.0409,167.0,199.0,0,1
1,3,2.0,6.5,-37.7602,145.0084,153.0,417.0,1,0
1,3,1.0,10.3,-37.90514,145.02524,77.0,684.0,1,0
1,4,2.0,10.2,-37.86162,145.11042,154.0,803.0,0,1
3,2,1.0,11.4,-37.747,145.07,89.0,83.0,0,1
3,3,1.0,7.0,-37.8194,144.8914,98.0,198.0,0,1
1,2,1.0,5.2,-37.7676,144.9665,108.0,225.0,1,0
1,3,2.0,6.1,-37.8726,144.9782,122.0,289.0,0,1
3,3,2.0,13.5,-37.7231,144.8802,101.0,161.0,0,1
1,3,1.0,13.8,-37.7549,145.1185,105.0,465.0,0,1
1,3,2.0,9.2,-37.854,145.0542,184.0,269.0,0,1
3,3,1.0,16.3,-37.66374,144.99871000000005,133.0,542.0,0,1
3,3,1.0,7.0,-37.8224,144.8818,132.0,341.0,1,0
3,3,1.0,12.8,-37.7498,144.8585,125.0,565.0,0,1
3,4,2.0,14.5,-37.71368,144.82082,138.0,531.0,0,1
1,3,2.0,7.5,-37.8266,145.0493,115.0,255.0,1,0
3,3,1.0,9.4,-37.83511,144.84905,134.0,693.0,1,0
1,2,1.0,5.2,-37.77111,144.96427,106.0,245.0,1,0
1,4,2.0,8.0,-37.8601,144.8879,285.0,648.0,0,1
3,3,1.0,36.9,-38.11984,145.16208999999995,104.0,632.0,1,0
3,3,3.0,13.3,-37.7708,144.8401,155.0,221.0,0,1
1,5,2.0,13.8,-37.93228,145.07026000000005,188.0,611.0,1,0
3,3,2.0,17.4,-37.64023,144.91398999999996,140.0,452.0,0,1
1,4,2.0,7.8,-37.8286,145.0686,189.0,652.0,1,0
3,3,2.0,11.2,-37.7271,144.9968,153.0,479.0,1,0
3,2,1.0,17.5,-37.93524,145.1306,89.0,914.0,0,1
3,3,2.0,10.5,-37.7358,145.0546,134.0,585.0,1,0
1,4,2.0,11.2,-37.8783,145.0869,180.0,797.0,1,0
3,4,2.0,16.1,-37.69646,145.12163,169.0,789.0,0,1
1,3,1.0,13.0,-37.8994,145.0816,128.0,705.0,1,0
3,2,1.0,1.6,-37.7974,144.9915,70.0,178.0,1,0
1,4,2.0,5.3,-37.82785,145.03816,274.0,446.0,0,1
1,3,3.0,11.0,-37.8699,145.0778,178.0,276.0,0,1
1,3,1.0,11.4,-37.92999,145.04932,114.0,401.0,0,1
1,2,1.0,7.9,-37.7568,145.0355,78.0,557.0,1,0
3,4,2.0,24.8,-37.89508,145.27879,177.0,659.0,0,1
3,3,1.0,17.4,-37.66059,144.92006,96.0,702.0,0,1
1,3,2.0,13.8,-37.7602,145.1166,135.0,643.0,0,1
1,2,2.0,3.6,-37.79443,144.99944,110.0,533.0,0,1
1,3,3.0,9.1,-37.7584,144.8968,205.0,593.0,0,1
3,2,1.0,13.1,-37.70982,144.96397,84.0,177.0,0,1
1,5,3.0,7.5,-37.825,145.0536,203.0,431.0,1,0
1,3,2.0,14.2,-37.88678,145.12748,138.0,236.0,0,1
1,2,1.0,5.2,-37.758,144.9667,65.0,114.0,0,1
1,3,2.0,5.9,-37.7816,144.9217,120.0,576.0,1,0
1,4,3.0,14.3,-37.79561,145.16268,200.0,706.0,0,1
3,3,2.0,8.7,-37.768,144.8894,121.0,202.0,0,1
1,2,1.0,11.4,-37.8856,145.0599,102.0,211.0,0,1
1,3,1.0,11.4,-37.8993,145.0528,120.0,604.0,1,0
1,4,2.0,8.0,-37.7493,144.9112,215.0,648.0,1,0
1,4,2.0,13.8,-37.91503,145.07997,191.0,566.0,1,0
1,4,1.0,9.7,-37.7199,144.9044,137.0,543.0,1,0
3,4,2.0,18.4,-37.87051,144.7141,158.0,800.0,0,1
1,4,2.0,13.7,-37.9382,144.9997,231.0,577.0,1,0
3,4,1.0,14.6,-37.9411,145.043,161.0,688.0,1,0
1,3,2.0,6.1,-37.8663,144.9882,171.0,361.0,0,1
